"Caller_ID","Test_Group","Outcome","State_Available","Email_Available"
"02987536OXJZRCCL",0,0,0,0
"50740463VBNYHFWL",1,0,0,0
"66228005YETBOGDG",0,0,0,0
"53076544QJNZJUJV",0,0,1,0
"37011517PUTVRWMH",0,0,0,0
"11448931PTTPAKMD",0,0,1,1
"16806812UQOTKYJK",0,0,0,0
"44775333JLZPNTLI",0,0,0,0
"50648650STCZTIIE",0,0,0,0
"59856121HBPWCWIN",1,0,1,0
"47604011FEIUBGUC",0,0,0,0
"79654224TCZAXORX",0,0,1,0
"34074422EFREYAWF",0,0,0,0
"70000554TMXVKWBD",1,0,1,1
"11456745TXNQACGW",0,0,1,0
"28577808NKIJFVXS",1,0,1,1
"57588417UOCTHTPL",0,0,1,1
"55436112XZYYELXZ",0,0,0,0
"13583342YQECRFVG",1,0,0,0
"78247979NYYYYVCY",0,0,1,0
"66210386FDQHHDEN",0,0,1,0
"84606225INCFNLZS",0,0,0,0
"40292275CKEECTEF",1,0,1,0
"06984540WDTPZMYZ",0,0,1,1
"27163313ZGAQQOMH",1,0,0,0
"15029853OSAHHADF",1,0,1,0
"79569054PZQDUOGE",0,0,1,0
"25995955QBRCVWKK",0,0,0,0
"73088303PAHMCMKZ",1,0,1,0
"47530008ZMEMDSHW",1,1,0,0
"72349636CXCVPLKF",0,0,0,0
"24765139UILSDIJF",1,0,1,0
"62640098SKPLQBKU",1,0,1,0
"85209787QXNVGNXX",0,0,1,0
"00013171WWVKMHSG",0,0,1,0
"40245673FEHUZUBG",0,0,0,0
"49659136VUTLDUVR",0,0,0,0
"41036094CJUXWGEQ",1,0,0,1
"75903472JJHBHXLP",1,1,0,0
"88758777SIBIRLBE",0,0,0,0
"58283404QXXPYPDC",0,0,0,0
"36960598IJIWSPDZ",1,0,1,0
"96273085PCXOOGBM",1,1,1,0
"07852281QSJSILKX",0,0,0,0
"09285615BGGKHNBC",0,0,0,0
"99889692QFGNJNDV",0,0,1,0
"92607548SGDJBGKE",0,0,0,0
"36022467XWBFZZYP",0,0,0,0
"88955051EFPYICVJ",1,0,1,0
"30237334IOQWNPYS",0,1,0,1
"17296936HHECCPZA",0,0,1,0
"68712555EKRKYPIZ",1,0,0,0
"63527450BLNVTEMV",1,0,1,0
"77842077YPDPXHSV",1,0,1,0
"05898301SJGGPMHU",0,0,0,0
"64017830VUBNKQGE",0,0,1,0
"79043226KPPARPCD",1,0,0,1
"55839866UNLKPUKG",0,0,1,0
"77372471VHQDWPRB",1,0,0,0
"23206007XANNOAOO",0,0,0,0
"75965507OIJYBUZM",0,0,0,0
"70993556PGHYJODD",0,0,0,1
"09185110AVNDFJTQ",0,0,1,0
"63537230XPESZVQD",0,0,0,0
"08638308RLJCRZFU",1,0,0,0
"58975359KTOHOBDG",0,0,0,0
"51112143ZHGDRQUS",1,0,0,0
"25899751HKECDNPF",1,0,1,0
"11227077LPEAEYVV",0,0,1,1
"72307002ABIMSGQX",1,0,1,1
"56357597YAMKYDUS",0,0,0,0
"76495676LTCXGCEP",0,0,0,0
"33035606JDJSVZVU",1,0,0,0
"98012280QWOKANBS",1,0,0,0
"06076997BABAEAZA",0,0,1,0
"67256373KHNHHFGM",1,0,0,0
"94043069TUOGHHAL",0,0,0,0
"74667041HGJMQMLX",0,0,1,0
"77301606USLBYVGZ",0,0,0,1
"98734536FOXTTCAO",0,0,0,0
"01408714ADYHBDMM",0,0,0,0
"90885000CFSXDSSH",0,0,1,0
"52852689PDUUHJVV",0,0,0,0
"01367487JIJFEBUP",1,1,0,0
"13743397MENCQSLT",1,0,0,0
"72160941XIPIISXC",0,0,1,0
"06222189IMNZXNJU",1,0,0,0
"01217093ZFLBXLIP",1,0,1,1
"24994673WGRYHMDD",1,0,1,0
"58212144JVULQPLM",0,0,0,0
"26942809ZOVOTVLW",1,0,0,1
"68486709HTXNXNCN",0,0,0,0
"95348556XUCQTYBR",0,0,1,0
"79159713CQNACJVS",1,0,0,0
"29258600PBDFIHMH",1,0,0,0
"19987990YMJXDMBN",1,0,0,0
"63892797XBIXOZYA",0,0,0,0
"36645967NNOKPWPN",0,0,1,0
"12698892PTZUFNVV",0,0,1,0
"73402891LGDISHGZ",1,0,0,0
"50992635IZZIADOO",0,0,0,0
"69359224GQEWHENB",1,0,0,0
"80158112XLXCOGTZ",1,0,0,0
"45618331QKBZMJLK",0,0,0,0
"55220748JVHLGMPU",1,0,0,0
"84954518VKTIWDAA",1,0,0,0
"83425352QYKMVVDW",0,0,0,0
"25960053BGVQKQZJ",0,0,0,0
"98439101GONKIEYY",0,0,0,0
"11752550ILCPFKTE",1,0,1,0
"25460823XQODQIFN",1,0,0,0
"31096376LOSLSUKK",1,0,0,1
"10077318CUHUUQNO",1,0,0,0
"59901035WBUMNHVN",0,0,0,0
"07290803SXOCJFMH",0,0,1,0
"09581785DPMIXNZI",0,0,1,0
"31401066BJCPZGNX",1,0,1,0
"38037488BDFLQTBU",0,0,1,0
"24020609CGGTTJCB",0,0,1,0
"23603173DQENPXQL",0,0,0,0
"48226983PGTBZIAK",1,0,1,0
"33458928OQAOUJYZ",0,0,1,1
"51795228MYKGOSNL",1,0,0,0
"59354212YLDFMUNX",0,0,0,0
"62967360IXLTXZUP",1,0,0,0
"91751280MZTTGOYK",1,0,1,0
"43939356QHGULXVR",0,0,1,0
"34485671FKCNGIPE",1,0,0,1
"65037692BEOKSJVU",1,0,1,0
"75277800FLKZQUGW",1,0,1,0
"17182863UZBWRIND",0,0,0,0
"70109479PHFOWITK",1,0,0,0
"13821317HBBJERTE",0,0,1,0
"21038246TJAPGCIR",1,1,0,0
"09610549FQOIYHEQ",0,0,1,0
"96840661UGCAHVEX",1,0,1,1
"08066362JHVEVOAJ",0,0,1,0
"78882737YBKKBRBN",1,0,1,1
"89556599SHWZDOBG",1,0,1,0
"19086105PJFSAJOA",1,0,0,0
"22986856EBNEGSRW",1,0,1,0
"04621705SRCXQKRI",1,0,1,0
"63954040YXUNAXMT",0,0,1,1
"81729586LRQNHZBK",0,0,1,0
"74098582OGYXNQEO",1,0,1,1
"75735518RLLBQRII",0,0,0,0
"76247833ROGPNKBU",0,0,0,0
"88757429EOSDZFAI",0,0,1,1
"93301800PBLYSRUT",0,0,1,0
"59987213XUBWLCZF",0,0,1,0
"89598824BKNHZMVY",1,0,1,0
"52060676DQUAAMWO",0,0,1,0
"52526256KAHRUQIN",0,1,0,0
"83861452QWOXYKAH",1,0,1,0
"63708184UVCOLPGG",1,0,1,0
"39540635JOSJSYQC",1,0,1,1
"65817394EBGXSKTT",1,0,1,0
"96408658MXWJYFIE",1,0,0,0
"35058839IYCTSBAV",1,0,0,0
"10478390MTMEIBJV",1,0,0,0
"17341147DFZMFVOX",0,0,1,0
"66023549KUBXHLMX",1,0,0,0
"49425746EYBNGJIM",1,0,0,0
"88072707SIGLRERI",1,0,1,1
"36128161CPWPEUPL",1,1,0,0
"27570592WYNGPCXC",1,0,1,0
"00320132PNXXCUZZ",1,0,0,0
"78576012ISSOXNVX",0,0,0,0
"07906095PQELQXKF",0,0,1,0
"00255826YPMJTOOZ",0,0,0,0
"79787750PNZEULJI",1,0,0,0
"80136895GBRHSSIK",0,0,0,0
"39658577CEXTPPDD",0,0,1,0
"23360770NOSPBLVU",0,0,0,0
"59211037LZMHVPUL",0,0,0,0
"99901829GWEJCOGK",0,0,0,0
"40342228XMKZYQKQ",1,0,1,0
"95750222EQOUCCNB",0,0,1,0
"46288275QLVBWRUR",1,0,0,0
"07857940WDYEHNNA",0,0,1,1
"49079228EYTLRRDP",1,0,0,0
"66848003ZSOOZYPP",1,0,0,0
"58559730SWRTMSJZ",1,0,1,0
"96204418TWNMTEIX",1,1,1,1
"08560413JBIHVAKS",1,0,0,0
"07941624GJHPFDFB",0,0,0,0
"58960374LTZOVLVO",0,0,1,0
"30293796IDIDVSUK",0,0,0,0
"45432647WOFAKHRT",1,0,1,0
"47336382NUYZTWXT",1,0,0,0
"84526586UHFTJZPU",0,0,0,0
"26192968FFVCZTPI",0,0,1,0
"75242583AXLMCPFJ",0,0,0,0
"03997514CHYTIMDF",1,0,0,0
"51537405MZSKJANN",0,0,0,0
"88409911EVUIQZIX",0,0,1,1
"69082112ZGNSWRSE",1,0,0,0
"40928089FWNHSTMJ",0,0,1,0
"77453049JLHGVPRT",0,0,1,0
"88482946TOGGXMYH",1,0,1,0
"64758024XSCHIHVI",0,0,0,0
"53095003BTMUCXXI",0,0,0,0
"38530469CYJAQWWC",1,1,1,0
"04453147GOZCJCSN",1,0,0,0
"21933220BVVKJOYD",1,1,0,0
"20030997SDKOEKBV",0,0,1,1
"26651474VLEEFICH",1,0,0,0
"23934952KVGBEICX",1,0,0,0
"31137347TCABDJHI",1,0,1,0
"24048906NUMDXEOM",0,0,1,0
"83302244SRUTZHXZ",0,0,1,0
"36527000ZTOAOBWA",1,0,1,1
"46437308WVHNRRVO",1,0,0,0
"00348725UBXIIAHW",1,0,0,0
"33542988QKZOIBTJ",0,0,0,0
"82711639OHQFKEFK",0,0,0,1
"49191452KEVPXDVS",0,0,1,1
"25150525IYDFTUFF",1,0,1,0
"79486204QJPJTCYL",0,0,1,1
"47439162KDXNMMSZ",1,0,0,1
"02877283EYOJUPFH",0,0,0,0
"75296586TWUOAKOZ",0,0,0,0
"85505728XUBCVNZH",1,1,0,0
"69161301GXCXTXCK",1,1,0,0
"62820134GPVYLTZS",1,0,0,0
"36069951THHYEWOG",1,0,0,0
"80589005FXNAZJRA",0,0,0,0
"08136729DKKDWOFT",0,0,0,0
"65986287SJORPKXN",0,0,0,0
"09273107HKLYTJXL",0,0,1,0
"94077358RVXUUMAM",1,0,1,0
"41376567IOAVCLQX",1,0,1,0
"13168465EXYFTYQK",1,0,1,0
"95623646GHQXLFGI",1,0,0,0
"64096396VPPLTPVI",1,0,0,0
"48931768FNBTGUUN",0,0,0,0
"66415878EWAEGIMV",0,0,0,0
"57531162WQZECWQJ",0,0,1,0
"42754885QUBTTVJG",1,0,0,0
"27530329EZQRTOKZ",1,0,0,0
"99135591WIVIVVZB",1,0,0,0
"57196172BKPSUIHX",1,0,1,0
"44138753LVFALHAF",1,0,0,0
"56235888YTAYXUWJ",1,0,1,0
"93026936DJMHMXIG",0,0,0,0
"38661446GPDWADCK",0,0,1,0
"60906848TYYMEXBA",0,0,0,0
"60985449JZCNOLJB",0,0,1,0
"92644699BEBQDCFI",1,0,0,0
"39927850WFMDFBGP",0,0,0,0
"91674812RFATVBCH",1,0,1,1
"33310129CCFVVXOB",1,0,1,0
"19996564HSFXDAXP",0,0,0,0
"59182138PTWWNETY",1,0,0,0
"70712897TMOLZYKW",1,0,0,0
"62117557WHAYITGU",1,0,0,0
"58193992LGTIZYCB",0,0,0,0
"24399348GICFDSRF",0,0,0,0
"59961870PREBIVEL",0,0,1,0
"18032661TANXOLFP",0,0,1,1
"49573390MWEFWTGH",0,0,1,0
"63785181BFOMFTZP",1,0,1,0
"54713807PNYGYLLS",1,0,0,0
"39943254JZAGELKQ",1,0,1,0
"40693651FEEWJZHV",1,0,0,0
"43456596DOINJQTI",1,0,1,1
"00413591EUKOPENM",1,0,1,0
"38937332TSEQUICY",1,0,0,0
"36684935ESHGLKNC",1,0,0,0
"57394587THWYPJLD",0,0,0,1
"09414619YUCRTCJM",0,0,0,0
"26577048FFSWDDRN",1,0,0,0
"75007455RSPXIMRY",0,0,0,0
"33434618IHJIIJPJ",1,0,1,1
"50452096VORISIMA",1,0,0,0
"79196521ANZSMUFZ",1,0,0,1
"27273947CXSKATGR",1,0,1,0
"09098366TYSIQMFI",0,0,0,0
"73137892NJKWKTSF",1,1,0,0
"38406525TZBZNBSF",1,0,1,0
"44897816YZRSJMPQ",0,0,1,1
"68389812OLLANKRJ",0,0,0,0
"56817372NOWXHZPK",0,1,0,0
"55014132CLKVJDDO",0,0,0,0
"54764820IWQZLPAX",0,0,1,1
"15172983IXGAAQQF",0,0,0,0
"02398385JFFFRDVR",0,0,1,0
"69825614ZUDPWRSV",1,0,1,0
"41794393ZWFXEGWG",1,0,0,0
"42902291QNHWURHZ",1,0,0,0
"22552952BOMTYBHD",1,0,1,0
"43771821QATHYQYY",1,0,1,0
"24312405YZNJOPPM",1,0,1,1
"94545577NDXWAHEN",0,0,0,0
"35533015BLQEIFZG",0,0,1,0
"40268072RFAQDSKS",0,0,1,0
"04872258MWWZVPLW",1,0,1,0
"92394025SCQBXHZW",1,0,0,1
"77542643HIKXTYXJ",0,0,1,0
"25137993UQEYAIEZ",0,0,1,0
"87690591IAFFPDFO",1,0,0,0
"00797397VAULGWMH",1,0,1,1
"58690659ZFHKNTZT",0,0,0,0
"53693601DLYGXCFQ",0,0,0,0
"23553927OUIUZIBG",0,0,1,0
"34625120IBQCNLPM",1,0,0,0
"71346148DEIIMHWI",0,0,0,0
"46793348HGUPBQGE",1,0,1,0
"41829130ZCQJYIYO",0,0,1,0
"05898009CXIQKQFJ",0,0,1,0
"36315401WNWRKWNR",1,0,1,0
"69707376WEXBSULF",1,0,1,0
"17563613YSHPURAI",0,0,1,0
"51658829QRGIKYXD",1,0,1,0
"43685637TXEQRYCG",1,0,1,0
"84683707JFFKSLXP",1,0,1,0
"85476591JVTUROUS",1,0,1,0
"76233820PDOXULDN",1,0,0,0
"44997929YAZOFEBO",0,0,0,0
"52629699IAFAIZWI",0,0,0,0
"27908240QTRNNHIZ",1,0,0,0
"43424400HPCYTRGL",0,0,1,0
"99295850UVEESGCS",0,0,1,0
"60641064TPMBLVNG",1,0,1,0
"78526885VQQJBMTZ",1,0,1,0
"16884182GHFLXRDG",1,0,0,0
"70283104ROSYPOER",0,0,1,0
"68894688XUJBHHQO",1,0,1,0
"37826749OEZXDQFE",0,0,1,0
"36749572FRSVPKBW",0,0,1,0
"19924829TJFZWPKK",1,0,0,0
"78559172XNJOGWMF",1,0,1,0
"61582391RVSTSULL",1,0,0,0
"34286102CSEVPAFR",0,0,0,0
"69506963ZXCCTLGP",0,0,0,0
"53679491YBKFNACM",1,1,1,1
"02246003LJTYTVTI",0,0,0,0
"33418158QBRHIBDU",0,0,0,0
"21709149JSLEFGET",1,0,1,0
"59584391BNBNQLDH",0,0,0,0
"71950059RZYYEICB",1,0,0,0
"05406727FTQKWTJB",1,0,0,0
"63736973IRRMYWKA",0,0,0,0
"26739157MUNFEEQP",0,0,1,0
"07630735YPABAVDR",1,1,1,0
"84784667YJSSJJIY",0,0,1,0
"23430160ZZQQEHIH",1,0,0,0
"67470384WHDWUIAD",1,0,0,0
"21555141GJXYVPOU",1,0,1,0
"21250551XBVWNXEL",1,0,0,0
"68194038SSHDFZBP",0,0,0,0
"60098974EEMQZHFV",0,0,0,1
"82555958XIJWIGKC",1,0,1,0
"97649591ELHVNDUK",1,0,0,0
"87367944JBXEAJJL",0,0,0,0
"54023239WQJISNPX",1,0,0,0
"29953652JJMSDLKE",1,0,1,0
"93054739MZRHOLWC",0,0,0,0
"92632557YPLIOXSB",1,1,0,0
"43265162HRXVOZQN",1,0,0,0
"75692880UKBONSXX",0,1,0,0
"81670037FCHYUJQA",1,0,0,0
"08239660QIEMZLMN",1,0,1,1
"28502212AMSABBKV",0,1,1,1
"69833885MQVQWPEX",1,0,1,0
"14040474HLMYFSDR",0,0,0,0
"08057456SOCXDCRA",1,0,0,0
"00715507IEJYATSF",0,0,0,0
"65779290GEGSQEEA",0,0,0,0
"69872888HIEZGNIF",1,0,1,0
"77325894WPWWWKXA",0,0,1,1
"35096801SYELPLEO",1,0,0,0
"80888408IDZSPHHG",1,0,0,0
"22946565YAUSGESE",0,0,0,0
"40309959PCCENXCV",0,0,0,0
"52920534ZTLRVSOC",0,1,1,0
"74139859QPUHXQEW",1,0,0,0
"17943292XXMNXZQE",1,0,0,0
"37645799SLNNPYBM",1,0,0,0
"91335108NYDBGYQR",0,0,0,0
"67936320NCDCXOXN",1,0,0,0
"79827240YXWEWFLS",0,0,1,0
"57456662REXSCEAT",0,0,0,0
"38710984NSUNKBXZ",0,0,0,0
"81414035CCYWJJZR",0,0,1,0
"65275927BQLBOTPF",1,0,0,0
"64500576OBJEKKNH",1,0,1,0
"43882611ILXSJZZO",0,0,1,0
"24430459XWVSFXDW",0,0,1,0
"29796466SJZVZNNH",0,0,1,0
"56739067FQZUEBVW",0,0,1,0
"17323361BMJSSMON",0,0,0,0
"81986614MQUKGPTV",0,0,0,0
"71399328CIJMYBJR",0,0,1,0
"01352034UZRXVJKR",1,0,0,0
"60107598KNYUVVGV",1,0,0,0
"98674157NWZXBYOY",0,0,1,1
"37608159HZWAARNX",0,0,0,0
"67498102WVMMEEJZ",1,0,0,0
"80801842GGOOUBEN",1,0,1,0
"14482221OMJEDWGL",1,0,0,0
"68085110IHEVVLEB",0,0,0,0
"55023302CXBXLETV",0,0,1,0
"85343064PHSQVIYU",0,0,0,0
"17860639SQHIORBH",0,0,0,0
"39168146VDEKOVLO",1,0,0,0
"47878618RSLYDZIC",1,0,0,0
"43840467BNXWUJMQ",0,0,1,1
"69446779XBJPADBY",1,0,0,0
"07705541KZLEZBHN",0,0,0,1
"85137463ZNQUDNNX",1,0,0,0
"06929904XEPETQQD",0,0,1,0
"77839498ZOWTGTKS",0,0,1,0
"75574375VHSXMIFA",1,0,1,1
"29841538IZVGMRUJ",0,0,0,0
"62824066MLIGCSGY",0,0,1,1
"49664286DBWRWRYK",0,0,0,0
"32493148ZTVGLEWH",0,0,1,0
"22850133UBYQFAOD",0,0,0,0
"12550193TYVWAEBG",0,0,1,1
"38441845GBTJHMLJ",1,0,0,1
"42180754VWYPMFON",1,0,0,0
"54917857TFBZMPQO",0,0,0,0
"50423435ERAYYSHQ",1,0,0,0
"51258041VTKREFLX",1,0,1,0
"53041436CTXQNWCE",0,0,0,0
"34869435ZROZLIIC",1,0,0,0
"56999741BDGZYEEA",1,0,1,1
"69847112FPXEWHQV",0,0,1,0
"45533038MQUJFQTR",1,0,0,0
"19306298AYALPBQC",0,0,0,0
"64031957PDZTAPQZ",0,0,0,0
"01370175RCTZGNLJ",0,0,1,0
"09183365WJCPOUUH",1,1,0,0
"00638361MHELOUHF",0,0,1,0
"66420297PHBSKZGZ",0,0,0,0
"73543326AVIJPILO",1,0,1,1
"71965362ECDYUDXW",1,0,0,0
"42032947SUKDEISN",1,0,0,0
"81947658KLKFQCCT",1,1,0,0
"69977165SJTVSKNX",0,0,0,0
"25144116MJSXQCSZ",0,0,1,0
"48611587SMZRLJHX",1,0,1,0
"09763656FGTNUZEW",1,0,1,1
"69079758OKGSKMXK",0,0,0,0
"69231324RMEGXOLE",1,0,0,0
"83053815QYGKTPFR",0,0,1,0
"08590980EHSDMWZU",1,0,0,0
"87371760INGGBPUZ",0,0,1,0
"10347988LRMKOSAO",1,0,0,0
"16537277QKGEMQJY",1,0,0,0
"22162094JLRNCDRI",0,0,1,0
"05473521MBVHJYXV",0,0,1,0
"71253877YLBFOVBE",0,0,0,0
"75520643QXPSHQSM",0,0,1,0
"32110935SHVHUYPY",0,0,0,0
"29311783XPMUWGAT",1,0,1,0
"54762653GMAGSAPL",1,0,1,0
"08330924BOEQWFYB",1,0,1,0
"06185809UWXCUXQZ",1,0,0,0
"35238101QGNXYCFO",0,0,1,0
"98909994UUFEWLCF",0,0,1,0
"52843629BJJSAOTW",0,0,1,0
"87131239VDISMGHZ",1,0,0,0
"97082282NSVSFVWN",0,0,1,0
"97456249OCMPDEVD",1,0,0,0
"35903789NJGSVKUL",1,0,1,1
"86214143QNYFKVMG",0,0,0,0
"40677016ECSMIJFO",1,1,1,0
"55925400QCYHJEKP",1,0,0,0
"12648484CMVELLRW",1,0,0,0
"97022926JDKYIUFY",0,0,0,0
"44894059IKJCHYQE",1,0,1,1
"44548542MYDHPAUS",1,0,0,1
"14780780AEPFJILH",0,0,0,1
"13756533UGCTSKSD",0,0,0,0
"44154922VBFDTXBP",1,0,1,0
"87394953MZEVDYWS",1,0,0,0
"57593985CYXZOBZK",0,0,0,0
"49739812YEFFGPWM",0,0,1,0
"84204429UEQGAPFM",0,0,0,0
"63364727UTNIRVEF",1,0,0,0
"09991977ARIDNHCE",1,0,1,0
"91525727KOIGHOZW",1,0,0,0
"60367873DVVHBVQP",0,0,1,1
"31937289XUCIWBPR",1,0,0,0
"41014698MKEGDXWU",0,0,1,0
"84333946IZXYEJBV",1,0,0,0
"13442980FJIEDYFJ",1,0,1,1
"28329167IEYYKFVB",0,0,0,0
"89219535LGFGQTTA",0,0,0,0
"25414424JQRRXSJH",0,0,1,0
"19108156FLFADFAI",1,0,1,1
"90700353LLMIPLBZ",1,0,0,0
"24202942GBVMAIOE",1,1,1,0
"85638830YKLEKUAY",0,0,0,1
"08279285QHYIOGVI",0,0,1,1
"83173016USWOOTLQ",1,0,1,0
"78057483FWWIZKEL",1,0,1,0
"59105018CRZVRXQU",0,0,0,0
"72357268IZELLPEW",0,0,0,0
"90824932TTIAUTGO",1,1,0,0
"11427214BSLSJLYC",0,0,0,0
"40723440YVJNKQJB",1,0,0,0
"84299845WKNRLUAY",1,0,1,0
"47489619JSUPYDPB",1,0,1,1
"49513051TVTCHCXI",1,0,1,0
"55851556PKHIOZPJ",1,1,1,0
"65147997PUDHRXXY",1,0,1,0
"39463811LKVEMYEG",1,0,0,0
"37531573TXQKFIAF",0,0,1,0
"99152181RODIOOFA",0,0,1,1
"21374625YCFEAFDO",0,1,1,0
"07252454WCOUUUOM",0,0,0,0
"95751939MMWHTGJM",1,0,0,1
"02916130CVCLVROB",0,0,0,0
"19635451XAAVRRMN",1,1,0,0
"13974661WNRFQEOT",1,0,1,0
"85915914UAMPSOLR",0,0,0,1
"69674804DJAFNZCP",0,0,0,0
"90882019KOHKYFWO",1,0,1,0
"16011992VVFNFUEO",0,0,1,0
"11710839KMYBFVJT",0,0,1,0
"08280858RJCOQGGS",0,0,1,0
"69804114UMRKDTXK",0,0,0,0
"47606248GVRQZTCQ",1,0,0,0
"12530339ELVAMSGN",1,0,0,0
"48770458ULZTMWUE",0,0,0,0
"24845829AWSOSXEQ",0,0,0,0
"87467534XJLEAYWS",1,0,0,0
"86929840SHIYJOBA",0,0,0,0
"69395276JBFKFSET",0,0,0,0
"23784794YPUHDUKX",1,0,0,0
"48158972KOAKSGJM",0,0,0,0
"82858150DOTNVJSP",0,0,0,0
"77626998VVJPFKDW",0,0,1,1
"93940002ZJOLCVRL",1,0,0,0
"51291970YVAFUZGF",1,0,0,0
"42721195DONTJUIQ",1,0,0,0
"76705125XYUXMDGX",1,0,1,0
"16795361RMXTRBXW",0,0,0,1
"49713292OPEBTVRS",1,0,1,0
"24101711KCGQLTNI",1,0,0,0
"90670864XATDRJGP",1,0,1,1
"50379027AIHMBWFY",1,0,1,1
"15438283VOZRKMBJ",0,0,0,0
"72777787CDVJCCWT",0,0,0,0
"76473081EHAXGKYW",1,0,0,0
"15115726KSXGGZJX",0,0,1,0
"47083956LEJVLTHT",0,0,0,0
"13499205MOMTWGWF",1,0,1,1
"25387392JQNADIEL",1,0,1,1
"03365882ZKKWBVPD",0,0,0,0
"62203875OWUQKIEW",1,0,0,0
"22227233JBLYRGDM",0,0,0,0
"32031438PBHWUGTA",1,0,1,1
"29361390BXWFZWVB",0,0,1,0
"53516154EOSBVUCW",1,0,1,0
"23932920FCJGLVHH",0,0,0,0
"72114245FNYWLTXH",1,0,0,0
"70251590VNNEOLYY",1,0,0,0
"14878502USZZNKZH",0,0,1,0
"86729107OMCGMMNH",1,0,0,0
"88736026FLSTPPTH",0,0,1,0
"54242175WXBOJSZW",0,0,0,0
"72260297PNGIBLRZ",0,0,1,1
"40641981UOIQYVWM",1,0,0,0
"34402423IEQTTZAO",0,0,0,1
"85884970ITBJVZTT",1,0,1,0
"65066037JBXFSHSG",1,0,1,1
"68962734YFWLWYLA",1,0,1,0
"22610173KKXJHULP",0,0,0,0
"42914897MQHPYIJO",1,0,0,0
"64903573YTDDBDIF",1,0,0,0
"04755641HTGGDZRR",1,0,0,1
"96631090WBYHCWFC",0,0,1,0
"96969433JLLBMPER",0,0,0,0
"44877506OEIZFHTG",1,0,0,0
"70247360SRXOGJIL",1,0,0,0
"74956431UTONHUPR",0,0,0,0
"72935749BCRVSIAO",1,0,1,0
"90984149QVRKJFEX",0,0,0,0
"88528620UNORVIXY",0,0,0,0
"62730636GVMOPSFR",1,1,0,0
"22792983ALIPFJZJ",1,1,1,0
"69426119CETWXSSI",0,0,1,0
"76278634UNVFZQNP",1,0,0,0
"90722493IPPLRSML",0,0,1,0
"67418045LWGHQRHP",1,0,1,0
"12288838HSFKIIXG",0,0,0,0
"08563680COLJRYMF",0,0,1,0
"82037959HYNVOZIV",1,0,1,0
"66772542CQUAYLHJ",0,0,0,1
"67290197NFRXSXVF",1,0,0,0
"65656548WLIYHHWK",0,0,1,0
"61485435SIBMTFSM",1,0,1,0
"60874654TZSCTINW",0,0,1,1
"54831000VCHNSCHD",1,0,0,0
"58824613YGXZZWUU",0,0,1,1
"11941085ASVOHDUA",1,0,1,0
"67525419ZNBFVUEN",1,0,1,0
"89733837LWJGVZRX",1,0,0,0
"85705104KMMCFGVI",0,0,0,0
"82010929HAHPJNAH",1,0,1,0
"45011041GVJCZEET",1,0,0,0
"30300467OGFKCZBU",0,0,0,0
"14807399RFSGKRIK",1,0,1,0
"71133593AKUBUWBC",0,0,1,1
"27591464INNOKZND",0,0,0,0
"68376339UMVUFBDU",1,0,0,0
"01267880TSQTVHHE",0,0,1,0
"87927131TAATMFVI",0,0,0,0
"28865107RPZSJJGI",1,1,0,0
"74230591GQKMUAXF",0,0,1,0
"47775539GZEKRTAL",0,0,1,1
"47654606AQNEUEGG",0,0,1,0
"21411833LISLSPSN",1,0,0,0
"65806593TZBXXKLT",0,0,0,0
"27754448BLLCFEXG",0,0,1,0
"05203492HPJRFTTM",0,0,1,0
"69665819RWKVLVGN",0,0,0,0
"21885243ACRAQPOR",0,0,1,0
"10492462UMOGNAGC",1,0,1,0
"43634044EQTWEUST",0,0,0,0
"80334425AHCGLVEW",0,0,0,0
"21296934ODWLGGSD",0,0,1,0
"53330679MZAUFXXX",1,0,1,1
"36966370PKVOCURS",0,0,1,1
"56967703QRUCAIZZ",0,0,1,0
"37133823UWZVFISJ",1,0,0,0
"58612051JOZFEERD",1,0,0,0
"10522573LRCSMLFA",1,0,1,0
"08440628VAVGQIHH",0,0,0,1
"38312836ESGPJZNH",0,0,1,1
"73176086IDJXWRFH",1,0,1,0
"29311024ZYZIVSCV",1,0,0,0
"23105202FEFSYYEZ",0,0,0,0
"47319856XSUSBXSP",1,0,0,0
"40884659DWEXPIIH",0,0,1,0
"41894341IUKTYRYJ",1,0,1,0
"90800320GZPWJYYM",1,0,0,0
"36820342VMGUQSAZ",0,0,0,0
"60906221WMHCPAYO",1,0,0,0
"96056994TUWOREIR",1,0,1,0
"04337593CNDAOEIV",1,0,0,0
"50364491VFUWVSBY",0,0,0,0
"84509358HXNUZGZF",1,0,0,0
"05168154OOPTXHQI",1,0,0,0
"15479409FASFJZTN",0,0,0,0
"27793956RPFJGFKV",0,0,1,1
"39864697SNVURWND",0,0,0,0
"08851497SSLAJWPT",0,0,0,0
"43609259XZZQOBDB",0,0,0,0
"68581579ERZCLEYA",1,0,1,0
"94628574OTINQUQB",1,0,1,0
"87161662GVWBRQMZ",0,0,0,0
"57985418ICFLTRYN",0,0,0,0
"46343661WUPEKFJY",0,0,0,0
"73598157ZZAMTNDU",0,0,0,0
"89445149TLGWUKRE",0,0,0,0
"84953583IXQFGBHU",1,0,0,0
"22193257KOZLMHXH",1,0,1,0
"51813732RZHXJUSQ",0,0,0,0
"72642256AHCZHCJA",1,0,0,0
"59745344PLFORCTC",0,0,1,0
"40197348UEAPSEME",0,0,1,0
"95833182MFILAPLK",1,0,1,0
